,days,user_id,age,gender,location,timeslot,gameid,gener
19782,9,220,30,3,15,1,9,3
19783,9,220,30,3,15,2,11,3
19784,9,220,30,3,15,3,14,4
19785,9,220,30,3,15,4,9,3
19786,9,220,30,3,15,5,6,2
19787,9,220,30,3,15,6,12,4
19788,9,220,30,3,15,7,1,1
19789,9,220,30,3,15,8,13,4
19790,9,220,30,3,15,9,19,6
19791,10,220,30,3,15,1,14,4
19792,10,220,30,3,15,2,8,2
19793,10,220,30,3,15,3,8,2
19794,10,220,30,3,15,4,3,1
19795,10,220,30,3,15,5,2,1
19796,10,220,30,3,15,6,15,5
19797,10,220,30,3,15,7,4,1
19798,10,220,30,3,15,8,6,2
19799,10,220,30,3,15,9,3,1
19800,1,221,24,3,18,1,16,5
19801,1,221,24,3,18,2,19,6
19802,1,221,24,3,18,3,7,2
19803,1,221,24,3,18,4,17,5
19804,1,221,24,3,18,5,2,1
19805,1,221,24,3,18,6,2,1
19806,1,221,24,3,18,7,14,4
19807,1,221,24,3,18,8,1,1
19808,1,221,24,3,18,9,10,3
19809,2,221,24,3,18,1,1,1
19810,2,221,24,3,18,2,12,4
19811,2,221,24,3,18,3,9,3
19812,2,221,24,3,18,4,16,5
19813,2,221,24,3,18,5,2,1
19814,2,221,24,3,18,6,5,2
19815,2,221,24,3,18,7,14,4
19816,2,221,24,3,18,8,18,6
19817,2,221,24,3,18,9,3,1
19818,3,221,24,3,18,1,3,1
19819,3,221,24,3,18,2,9,3
19820,3,221,24,3,18,3,16,5
19821,3,221,24,3,18,4,2,1
19822,3,221,24,3,18,5,11,3
19823,3,221,24,3,18,6,18,6
19824,3,221,24,3,18,7,7,2
19825,3,221,24,3,18,8,11,3
19826,3,221,24,3,18,9,8,2
19827,4,221,24,3,18,1,10,3
19828,4,221,24,3,18,2,6,2
19829,4,221,24,3,18,3,8,2
19830,4,221,24,3,18,4,4,1
19831,4,221,24,3,18,5,10,3
19832,4,221,24,3,18,6,16,5
19833,4,221,24,3,18,7,9,3
19834,4,221,24,3,18,8,8,2
19835,4,221,24,3,18,9,20,6
19836,5,221,24,3,18,1,4,1
19837,5,221,24,3,18,2,10,3
19838,5,221,24,3,18,3,5,2
19839,5,221,24,3,18,4,8,2
19840,5,221,24,3,18,5,5,2
19841,5,221,24,3,18,6,13,4
19842,5,221,24,3,18,7,4,1
19843,5,221,24,3,18,8,16,5
19844,5,221,24,3,18,9,1,1
19845,6,221,24,3,18,1,18,6
19846,6,221,24,3,18,2,13,4
19847,6,221,24,3,18,3,13,4
19848,6,221,24,3,18,4,8,2
19849,6,221,24,3,18,5,7,2
19850,6,221,24,3,18,6,14,4
19851,6,221,24,3,18,7,2,1
19852,6,221,24,3,18,8,4,1
19853,6,221,24,3,18,9,17,5
19854,7,221,24,3,18,1,14,4
19855,7,221,24,3,18,2,1,1
19856,7,221,24,3,18,3,1,1
19857,7,221,24,3,18,4,14,4
19858,7,221,24,3,18,5,16,5
19859,7,221,24,3,18,6,11,3
19860,7,221,24,3,18,7,18,6
19861,7,221,24,3,18,8,13,4
19862,7,221,24,3,18,9,11,3
19863,8,221,24,3,18,1,15,5
19864,8,221,24,3,18,2,13,4
19865,8,221,24,3,18,3,12,4
19866,8,221,24,3,18,4,19,6
19867,8,221,24,3,18,5,5,2
19868,8,221,24,3,18,6,11,3
19869,8,221,24,3,18,7,15,5
19870,8,221,24,3,18,8,17,5
19871,8,221,24,3,18,9,8,2
19872,9,221,24,3,18,1,14,4
19873,9,221,24,3,18,2,15,5
19874,9,221,24,3,18,3,2,1
19875,9,221,24,3,18,4,11,3
19876,9,221,24,3,18,5,13,4
19877,9,221,24,3,18,6,3,1
19878,9,221,24,3,18,7,10,3
19879,9,221,24,3,18,8,19,6
19880,9,221,24,3,18,9,16,5
19881,10,221,24,3,18,1,18,6
19882,10,221,24,3,18,2,14,4
19883,10,221,24,3,18,3,18,6
19884,10,221,24,3,18,4,9,3
19885,10,221,24,3,18,5,11,3
19886,10,221,24,3,18,6,10,3
19887,10,221,24,3,18,7,11,3
19888,10,221,24,3,18,8,2,1
19889,10,221,24,3,18,9,18,6
19890,1,222,26,1,1,1,2,1
19891,1,222,26,1,1,2,11,3
19892,1,222,26,1,1,3,4,1
19893,1,222,26,1,1,4,4,1
19894,1,222,26,1,1,5,18,6
19895,1,222,26,1,1,6,9,3
19896,1,222,26,1,1,7,15,5
19897,1,222,26,1,1,8,13,4
19898,1,222,26,1,1,9,8,2
19899,2,222,26,1,1,1,10,3
19900,2,222,26,1,1,2,5,2
19901,2,222,26,1,1,3,12,4
19902,2,222,26,1,1,4,18,6
19903,2,222,26,1,1,5,20,6
19904,2,222,26,1,1,6,20,6
19905,2,222,26,1,1,7,15,5
19906,2,222,26,1,1,8,1,1
19907,2,222,26,1,1,9,1,1
19908,3,222,26,1,1,1,16,5
19909,3,222,26,1,1,2,15,5
19910,3,222,26,1,1,3,18,6
19911,3,222,26,1,1,4,14,4
19912,3,222,26,1,1,5,13,4
19913,3,222,26,1,1,6,12,4
19914,3,222,26,1,1,7,7,2
19915,3,222,26,1,1,8,20,6
19916,3,222,26,1,1,9,13,4
19917,4,222,26,1,1,1,8,2
19918,4,222,26,1,1,2,13,4
19919,4,222,26,1,1,3,3,1
19920,4,222,26,1,1,4,8,2
19921,4,222,26,1,1,5,18,6
19922,4,222,26,1,1,6,6,2
19923,4,222,26,1,1,7,15,5
19924,4,222,26,1,1,8,10,3
19925,4,222,26,1,1,9,20,6
19926,5,222,26,1,1,1,20,6
19927,5,222,26,1,1,2,8,2
19928,5,222,26,1,1,3,4,1
19929,5,222,26,1,1,4,16,5
19930,5,222,26,1,1,5,14,4
19931,5,222,26,1,1,6,15,5
19932,5,222,26,1,1,7,11,3
19933,5,222,26,1,1,8,6,2
19934,5,222,26,1,1,9,12,4
19935,6,222,26,1,1,1,3,1
19936,6,222,26,1,1,2,4,1
19937,6,222,26,1,1,3,9,3
19938,6,222,26,1,1,4,19,6
19939,6,222,26,1,1,5,3,1
19940,6,222,26,1,1,6,6,2
19941,6,222,26,1,1,7,9,3
19942,6,222,26,1,1,8,4,1
19943,6,222,26,1,1,9,2,1
19944,7,222,26,1,1,1,19,6
19945,7,222,26,1,1,2,6,2
19946,7,222,26,1,1,3,9,3
19947,7,222,26,1,1,4,17,5
19948,7,222,26,1,1,5,11,3
19949,7,222,26,1,1,6,4,1
19950,7,222,26,1,1,7,7,2
19951,7,222,26,1,1,8,19,6
19952,7,222,26,1,1,9,3,1
19953,8,222,26,1,1,1,6,2
19954,8,222,26,1,1,2,1,1
19955,8,222,26,1,1,3,15,5
19956,8,222,26,1,1,4,2,1
19957,8,222,26,1,1,5,19,6
19958,8,222,26,1,1,6,4,1
19959,8,222,26,1,1,7,10,3
19960,8,222,26,1,1,8,15,5
19961,8,222,26,1,1,9,13,4
19962,9,222,26,1,1,1,13,4
19963,9,222,26,1,1,2,18,6
19964,9,222,26,1,1,3,5,2
19965,9,222,26,1,1,4,3,1
19966,9,222,26,1,1,5,2,1
19967,9,222,26,1,1,6,2,1
19968,9,222,26,1,1,7,9,3
19969,9,222,26,1,1,8,10,3
19970,9,222,26,1,1,9,1,1
19971,10,222,26,1,1,1,5,2
19972,10,222,26,1,1,2,16,5
19973,10,222,26,1,1,3,16,5
19974,10,222,26,1,1,4,17,5
19975,10,222,26,1,1,5,9,3
19976,10,222,26,1,1,6,3,1
19977,10,222,26,1,1,7,11,3
19978,10,222,26,1,1,8,1,1
19979,10,222,26,1,1,9,8,2
19980,1,223,29,1,4,1,5,2
19981,1,223,29,1,4,2,5,2
19982,1,223,29,1,4,3,16,5
19983,1,223,29,1,4,4,13,4
19984,1,223,29,1,4,5,19,6
19985,1,223,29,1,4,6,19,6
19986,1,223,29,1,4,7,3,1
19987,1,223,29,1,4,8,6,2
19988,1,223,29,1,4,9,11,3
19989,2,223,29,1,4,1,20,6
19990,2,223,29,1,4,2,17,5
19991,2,223,29,1,4,3,12,4
19992,2,223,29,1,4,4,14,4
19993,2,223,29,1,4,5,10,3
19994,2,223,29,1,4,6,4,1
19995,2,223,29,1,4,7,4,1
19996,2,223,29,1,4,8,3,1
19997,2,223,29,1,4,9,6,2
19998,3,223,29,1,4,1,4,1
19999,3,223,29,1,4,2,16,5
20000,3,223,29,1,4,3,9,3
20001,3,223,29,1,4,4,13,4
20002,3,223,29,1,4,5,5,2
20003,3,223,29,1,4,6,20,6
20004,3,223,29,1,4,7,9,3
20005,3,223,29,1,4,8,8,2
20006,3,223,29,1,4,9,8,2
20007,4,223,29,1,4,1,12,4
20008,4,223,29,1,4,2,5,2
20009,4,223,29,1,4,3,19,6
20010,4,223,29,1,4,4,3,1
20011,4,223,29,1,4,5,8,2
20012,4,223,29,1,4,6,6,2
20013,4,223,29,1,4,7,13,4
20014,4,223,29,1,4,8,20,6
20015,4,223,29,1,4,9,6,2
20016,5,223,29,1,4,1,4,1
20017,5,223,29,1,4,2,7,2
20018,5,223,29,1,4,3,2,1
20019,5,223,29,1,4,4,1,1
20020,5,223,29,1,4,5,2,1
20021,5,223,29,1,4,6,12,4
20022,5,223,29,1,4,7,9,3
20023,5,223,29,1,4,8,14,4
20024,5,223,29,1,4,9,11,3
20025,6,223,29,1,4,1,7,2
20026,6,223,29,1,4,2,13,4
20027,6,223,29,1,4,3,12,4
20028,6,223,29,1,4,4,1,1
20029,6,223,29,1,4,5,7,2
20030,6,223,29,1,4,6,11,3
20031,6,223,29,1,4,7,2,1
20032,6,223,29,1,4,8,17,5
20033,6,223,29,1,4,9,19,6
20034,7,223,29,1,4,1,9,3
20035,7,223,29,1,4,2,16,5
20036,7,223,29,1,4,3,2,1
20037,7,223,29,1,4,4,19,6
20038,7,223,29,1,4,5,15,5
20039,7,223,29,1,4,6,17,5
20040,7,223,29,1,4,7,3,1
20041,7,223,29,1,4,8,16,5
20042,7,223,29,1,4,9,17,5
20043,8,223,29,1,4,1,9,3
20044,8,223,29,1,4,2,11,3
20045,8,223,29,1,4,3,17,5
20046,8,223,29,1,4,4,12,4
20047,8,223,29,1,4,5,16,5
20048,8,223,29,1,4,6,8,2
20049,8,223,29,1,4,7,11,3
20050,8,223,29,1,4,8,2,1
20051,8,223,29,1,4,9,17,5
20052,9,223,29,1,4,1,11,3
20053,9,223,29,1,4,2,1,1
20054,9,223,29,1,4,3,2,1
20055,9,223,29,1,4,4,15,5
20056,9,223,29,1,4,5,19,6
20057,9,223,29,1,4,6,5,2
20058,9,223,29,1,4,7,9,3
20059,9,223,29,1,4,8,6,2
20060,9,223,29,1,4,9,2,1
20061,10,223,29,1,4,1,17,5
20062,10,223,29,1,4,2,6,2
20063,10,223,29,1,4,3,19,6
20064,10,223,29,1,4,4,13,4
20065,10,223,29,1,4,5,15,5
20066,10,223,29,1,4,6,7,2
20067,10,223,29,1,4,7,2,1
20068,10,223,29,1,4,8,10,3
20069,10,223,29,1,4,9,4,1
20070,1,224,26,3,8,1,1,1
20071,1,224,26,3,8,2,9,3
20072,1,224,26,3,8,3,2,1
20073,1,224,26,3,8,4,7,2
20074,1,224,26,3,8,5,4,1
20075,1,224,26,3,8,6,10,3
20076,1,224,26,3,8,7,15,5
20077,1,224,26,3,8,8,3,1
20078,1,224,26,3,8,9,19,6
20079,2,224,26,3,8,1,6,2
20080,2,224,26,3,8,2,16,5
20081,2,224,26,3,8,3,10,3
20082,2,224,26,3,8,4,9,3
20083,2,224,26,3,8,5,7,2
20084,2,224,26,3,8,6,18,6
20085,2,224,26,3,8,7,16,5
20086,2,224,26,3,8,8,2,1
20087,2,224,26,3,8,9,13,4
20088,3,224,26,3,8,1,10,3
20089,3,224,26,3,8,2,8,2
20090,3,224,26,3,8,3,12,4
20091,3,224,26,3,8,4,12,4
20092,3,224,26,3,8,5,14,4
20093,3,224,26,3,8,6,1,1
20094,3,224,26,3,8,7,11,3
20095,3,224,26,3,8,8,16,5
20096,3,224,26,3,8,9,11,3
20097,4,224,26,3,8,1,14,4
20098,4,224,26,3,8,2,6,2
20099,4,224,26,3,8,3,3,1
20100,4,224,26,3,8,4,11,3
20101,4,224,26,3,8,5,9,3
20102,4,224,26,3,8,6,7,2
20103,4,224,26,3,8,7,6,2
20104,4,224,26,3,8,8,15,5
20105,4,224,26,3,8,9,15,5
20106,5,224,26,3,8,1,2,1
20107,5,224,26,3,8,2,12,4
20108,5,224,26,3,8,3,16,5
20109,5,224,26,3,8,4,18,6
20110,5,224,26,3,8,5,9,3
20111,5,224,26,3,8,6,16,5
20112,5,224,26,3,8,7,15,5
20113,5,224,26,3,8,8,5,2
20114,5,224,26,3,8,9,10,3
20115,6,224,26,3,8,1,11,3
20116,6,224,26,3,8,2,11,3
20117,6,224,26,3,8,3,8,2
20118,6,224,26,3,8,4,1,1
20119,6,224,26,3,8,5,12,4
20120,6,224,26,3,8,6,4,1
20121,6,224,26,3,8,7,19,6
20122,6,224,26,3,8,8,11,3
20123,6,224,26,3,8,9,11,3
20124,7,224,26,3,8,1,15,5
20125,7,224,26,3,8,2,18,6
20126,7,224,26,3,8,3,8,2
20127,7,224,26,3,8,4,13,4
20128,7,224,26,3,8,5,12,4
20129,7,224,26,3,8,6,8,2
20130,7,224,26,3,8,7,15,5
20131,7,224,26,3,8,8,14,4
20132,7,224,26,3,8,9,16,5
20133,8,224,26,3,8,1,6,2
20134,8,224,26,3,8,2,14,4
20135,8,224,26,3,8,3,15,5
20136,8,224,26,3,8,4,15,5
20137,8,224,26,3,8,5,4,1
20138,8,224,26,3,8,6,16,5
20139,8,224,26,3,8,7,17,5
20140,8,224,26,3,8,8,6,2
20141,8,224,26,3,8,9,1,1
20142,9,224,26,3,8,1,18,6
20143,9,224,26,3,8,2,13,4
20144,9,224,26,3,8,3,2,1
20145,9,224,26,3,8,4,6,2
20146,9,224,26,3,8,5,18,6
20147,9,224,26,3,8,6,9,3
20148,9,224,26,3,8,7,4,1
20149,9,224,26,3,8,8,8,2
20150,9,224,26,3,8,9,8,2
20151,10,224,26,3,8,1,11,3
20152,10,224,26,3,8,2,7,2
20153,10,224,26,3,8,3,3,1
20154,10,224,26,3,8,4,2,1
20155,10,224,26,3,8,5,8,2
20156,10,224,26,3,8,6,8,2
20157,10,224,26,3,8,7,10,3
20158,10,224,26,3,8,8,16,5
20159,10,224,26,3,8,9,4,1
20160,1,225,20,1,20,1,15,5
20161,1,225,20,1,20,2,20,6
20162,1,225,20,1,20,3,18,6
20163,1,225,20,1,20,4,7,2
20164,1,225,20,1,20,5,19,6
20165,1,225,20,1,20,6,15,5
20166,1,225,20,1,20,7,15,5
20167,1,225,20,1,20,8,1,1
20168,1,225,20,1,20,9,8,2
20169,2,225,20,1,20,1,5,2
20170,2,225,20,1,20,2,3,1
20171,2,225,20,1,20,3,6,2
20172,2,225,20,1,20,4,9,3
20173,2,225,20,1,20,5,12,4
20174,2,225,20,1,20,6,14,4
20175,2,225,20,1,20,7,14,4
20176,2,225,20,1,20,8,16,5
20177,2,225,20,1,20,9,16,5
20178,3,225,20,1,20,1,11,3
20179,3,225,20,1,20,2,13,4
20180,3,225,20,1,20,3,15,5
20181,3,225,20,1,20,4,1,1
20182,3,225,20,1,20,5,11,3
20183,3,225,20,1,20,6,9,3
20184,3,225,20,1,20,7,12,4
20185,3,225,20,1,20,8,3,1
20186,3,225,20,1,20,9,3,1
20187,4,225,20,1,20,1,20,6
20188,4,225,20,1,20,2,3,1
20189,4,225,20,1,20,3,6,2
20190,4,225,20,1,20,4,11,3
20191,4,225,20,1,20,5,19,6
20192,4,225,20,1,20,6,3,1
20193,4,225,20,1,20,7,19,6
20194,4,225,20,1,20,8,1,1
20195,4,225,20,1,20,9,8,2
20196,5,225,20,1,20,1,10,3
20197,5,225,20,1,20,2,17,5
20198,5,225,20,1,20,3,3,1
20199,5,225,20,1,20,4,11,3
20200,5,225,20,1,20,5,15,5
20201,5,225,20,1,20,6,17,5
20202,5,225,20,1,20,7,6,2
20203,5,225,20,1,20,8,9,3
20204,5,225,20,1,20,9,11,3
20205,6,225,20,1,20,1,13,4
20206,6,225,20,1,20,2,19,6
20207,6,225,20,1,20,3,10,3
20208,6,225,20,1,20,4,18,6
20209,6,225,20,1,20,5,12,4
20210,6,225,20,1,20,6,4,1
20211,6,225,20,1,20,7,11,3
20212,6,225,20,1,20,8,14,4
20213,6,225,20,1,20,9,5,2
20214,7,225,20,1,20,1,19,6
20215,7,225,20,1,20,2,20,6
20216,7,225,20,1,20,3,1,1
20217,7,225,20,1,20,4,16,5
20218,7,225,20,1,20,5,17,5
20219,7,225,20,1,20,6,1,1
20220,7,225,20,1,20,7,9,3
20221,7,225,20,1,20,8,3,1
20222,7,225,20,1,20,9,7,2
20223,8,225,20,1,20,1,5,2
20224,8,225,20,1,20,2,16,5
20225,8,225,20,1,20,3,2,1
20226,8,225,20,1,20,4,16,5
20227,8,225,20,1,20,5,1,1
20228,8,225,20,1,20,6,1,1
20229,8,225,20,1,20,7,12,4
20230,8,225,20,1,20,8,18,6
20231,8,225,20,1,20,9,2,1
20232,9,225,20,1,20,1,2,1
20233,9,225,20,1,20,2,9,3
20234,9,225,20,1,20,3,16,5
20235,9,225,20,1,20,4,16,5
20236,9,225,20,1,20,5,16,5
20237,9,225,20,1,20,6,10,3
20238,9,225,20,1,20,7,3,1
20239,9,225,20,1,20,8,20,6
20240,9,225,20,1,20,9,11,3
20241,10,225,20,1,20,1,14,4
20242,10,225,20,1,20,2,6,2
20243,10,225,20,1,20,3,6,2
20244,10,225,20,1,20,4,12,4
20245,10,225,20,1,20,5,17,5
20246,10,225,20,1,20,6,14,4
20247,10,225,20,1,20,7,4,1
20248,10,225,20,1,20,8,15,5
20249,10,225,20,1,20,9,5,2
20250,1,226,26,2,19,1,15,5
20251,1,226,26,2,19,2,18,6
20252,1,226,26,2,19,3,2,1
20253,1,226,26,2,19,4,2,1
20254,1,226,26,2,19,5,7,2
20255,1,226,26,2,19,6,9,3
20256,1,226,26,2,19,7,2,1
20257,1,226,26,2,19,8,8,2
20258,1,226,26,2,19,9,11,3
20259,2,226,26,2,19,1,8,2
20260,2,226,26,2,19,2,3,1
20261,2,226,26,2,19,3,18,6
20262,2,226,26,2,19,4,12,4
20263,2,226,26,2,19,5,8,2
20264,2,226,26,2,19,6,10,3
20265,2,226,26,2,19,7,8,2
20266,2,226,26,2,19,8,20,6
20267,2,226,26,2,19,9,17,5
20268,3,226,26,2,19,1,13,4
20269,3,226,26,2,19,2,20,6
20270,3,226,26,2,19,3,20,6
20271,3,226,26,2,19,4,13,4
20272,3,226,26,2,19,5,2,1
20273,3,226,26,2,19,6,18,6
20274,3,226,26,2,19,7,1,1
20275,3,226,26,2,19,8,13,4
20276,3,226,26,2,19,9,6,2
20277,4,226,26,2,19,1,9,3
20278,4,226,26,2,19,2,11,3
20279,4,226,26,2,19,3,11,3
20280,4,226,26,2,19,4,17,5
20281,4,226,26,2,19,5,12,4
20282,4,226,26,2,19,6,6,2
20283,4,226,26,2,19,7,11,3
20284,4,226,26,2,19,8,10,3
20285,4,226,26,2,19,9,16,5
20286,5,226,26,2,19,1,3,1
20287,5,226,26,2,19,2,8,2
20288,5,226,26,2,19,3,3,1
20289,5,226,26,2,19,4,6,2
20290,5,226,26,2,19,5,8,2
20291,5,226,26,2,19,6,5,2
20292,5,226,26,2,19,7,18,6
20293,5,226,26,2,19,8,15,5
20294,5,226,26,2,19,9,19,6
20295,6,226,26,2,19,1,17,5
20296,6,226,26,2,19,2,8,2
20297,6,226,26,2,19,3,4,1
20298,6,226,26,2,19,4,9,3
20299,6,226,26,2,19,5,14,4
20300,6,226,26,2,19,6,15,5
20301,6,226,26,2,19,7,10,3
20302,6,226,26,2,19,8,13,4
20303,6,226,26,2,19,9,9,3
20304,7,226,26,2,19,1,18,6
20305,7,226,26,2,19,2,3,1
20306,7,226,26,2,19,3,7,2
20307,7,226,26,2,19,4,12,4
20308,7,226,26,2,19,5,11,3
20309,7,226,26,2,19,6,4,1
20310,7,226,26,2,19,7,2,1
20311,7,226,26,2,19,8,11,3
20312,7,226,26,2,19,9,19,6
20313,8,226,26,2,19,1,14,4
20314,8,226,26,2,19,2,14,4
20315,8,226,26,2,19,3,12,4
20316,8,226,26,2,19,4,20,6
20317,8,226,26,2,19,5,15,5
20318,8,226,26,2,19,6,20,6
20319,8,226,26,2,19,7,7,2
20320,8,226,26,2,19,8,6,2
20321,8,226,26,2,19,9,10,3
20322,9,226,26,2,19,1,6,2
20323,9,226,26,2,19,2,17,5
20324,9,226,26,2,19,3,18,6
20325,9,226,26,2,19,4,14,4
20326,9,226,26,2,19,5,15,5
20327,9,226,26,2,19,6,12,4
20328,9,226,26,2,19,7,13,4
20329,9,226,26,2,19,8,7,2
20330,9,226,26,2,19,9,6,2
20331,10,226,26,2,19,1,4,1
20332,10,226,26,2,19,2,14,4
20333,10,226,26,2,19,3,19,6
20334,10,226,26,2,19,4,15,5
20335,10,226,26,2,19,5,3,1
20336,10,226,26,2,19,6,5,2
20337,10,226,26,2,19,7,12,4
20338,10,226,26,2,19,8,11,3
20339,10,226,26,2,19,9,4,1
20340,1,227,25,3,8,1,17,5
20341,1,227,25,3,8,2,6,2
20342,1,227,25,3,8,3,7,2
20343,1,227,25,3,8,4,15,5
20344,1,227,25,3,8,5,2,1
20345,1,227,25,3,8,6,12,4
20346,1,227,25,3,8,7,14,4
20347,1,227,25,3,8,8,18,6
20348,1,227,25,3,8,9,14,4
20349,2,227,25,3,8,1,5,2
20350,2,227,25,3,8,2,19,6
20351,2,227,25,3,8,3,15,5
20352,2,227,25,3,8,4,15,5
20353,2,227,25,3,8,5,5,2
20354,2,227,25,3,8,6,11,3
20355,2,227,25,3,8,7,19,6
20356,2,227,25,3,8,8,11,3
20357,2,227,25,3,8,9,1,1
20358,3,227,25,3,8,1,17,5
20359,3,227,25,3,8,2,5,2
20360,3,227,25,3,8,3,15,5
20361,3,227,25,3,8,4,11,3
20362,3,227,25,3,8,5,14,4
20363,3,227,25,3,8,6,10,3
20364,3,227,25,3,8,7,14,4
20365,3,227,25,3,8,8,12,4
20366,3,227,25,3,8,9,7,2
20367,4,227,25,3,8,1,19,6
20368,4,227,25,3,8,2,11,3
20369,4,227,25,3,8,3,17,5
20370,4,227,25,3,8,4,13,4
20371,4,227,25,3,8,5,1,1
20372,4,227,25,3,8,6,8,2
20373,4,227,25,3,8,7,16,5
20374,4,227,25,3,8,8,8,2
20375,4,227,25,3,8,9,9,3
20376,5,227,25,3,8,1,3,1
20377,5,227,25,3,8,2,5,2
20378,5,227,25,3,8,3,14,4
20379,5,227,25,3,8,4,6,2
20380,5,227,25,3,8,5,19,6
20381,5,227,25,3,8,6,9,3
20382,5,227,25,3,8,7,11,3
20383,5,227,25,3,8,8,18,6
20384,5,227,25,3,8,9,15,5
20385,6,227,25,3,8,1,7,2
20386,6,227,25,3,8,2,8,2
20387,6,227,25,3,8,3,1,1
20388,6,227,25,3,8,4,6,2
20389,6,227,25,3,8,5,14,4
20390,6,227,25,3,8,6,17,5
20391,6,227,25,3,8,7,6,2
20392,6,227,25,3,8,8,14,4
20393,6,227,25,3,8,9,5,2
20394,7,227,25,3,8,1,7,2
20395,7,227,25,3,8,2,2,1
20396,7,227,25,3,8,3,3,1
20397,7,227,25,3,8,4,15,5
20398,7,227,25,3,8,5,9,3
20399,7,227,25,3,8,6,18,6
20400,7,227,25,3,8,7,14,4
20401,7,227,25,3,8,8,16,5
20402,7,227,25,3,8,9,18,6
20403,8,227,25,3,8,1,17,5
20404,8,227,25,3,8,2,2,1
20405,8,227,25,3,8,3,11,3
20406,8,227,25,3,8,4,15,5
20407,8,227,25,3,8,5,10,3
20408,8,227,25,3,8,6,1,1
20409,8,227,25,3,8,7,3,1
20410,8,227,25,3,8,8,14,4
20411,8,227,25,3,8,9,16,5
20412,9,227,25,3,8,1,14,4
20413,9,227,25,3,8,2,4,1
20414,9,227,25,3,8,3,15,5
20415,9,227,25,3,8,4,10,3
20416,9,227,25,3,8,5,7,2
20417,9,227,25,3,8,6,17,5
20418,9,227,25,3,8,7,6,2
20419,9,227,25,3,8,8,1,1
20420,9,227,25,3,8,9,14,4
20421,10,227,25,3,8,1,3,1
20422,10,227,25,3,8,2,17,5
20423,10,227,25,3,8,3,20,6
20424,10,227,25,3,8,4,11,3
20425,10,227,25,3,8,5,9,3
20426,10,227,25,3,8,6,3,1
20427,10,227,25,3,8,7,8,2
20428,10,227,25,3,8,8,13,4
20429,10,227,25,3,8,9,4,1
20430,1,228,28,2,6,1,7,2
20431,1,228,28,2,6,2,12,4
20432,1,228,28,2,6,3,18,6
20433,1,228,28,2,6,4,16,5
20434,1,228,28,2,6,5,17,5
20435,1,228,28,2,6,6,12,4
20436,1,228,28,2,6,7,7,2
20437,1,228,28,2,6,8,11,3
20438,1,228,28,2,6,9,15,5
20439,2,228,28,2,6,1,13,4
20440,2,228,28,2,6,2,3,1
20441,2,228,28,2,6,3,5,2
20442,2,228,28,2,6,4,19,6
20443,2,228,28,2,6,5,7,2
20444,2,228,28,2,6,6,17,5
20445,2,228,28,2,6,7,8,2
20446,2,228,28,2,6,8,12,4
20447,2,228,28,2,6,9,1,1
20448,3,228,28,2,6,1,5,2
20449,3,228,28,2,6,2,15,5
20450,3,228,28,2,6,3,5,2
20451,3,228,28,2,6,4,1,1
20452,3,228,28,2,6,5,2,1
20453,3,228,28,2,6,6,10,3
20454,3,228,28,2,6,7,8,2
20455,3,228,28,2,6,8,14,4
20456,3,228,28,2,6,9,18,6
20457,4,228,28,2,6,1,19,6
20458,4,228,28,2,6,2,5,2
20459,4,228,28,2,6,3,2,1
20460,4,228,28,2,6,4,15,5
20461,4,228,28,2,6,5,13,4
20462,4,228,28,2,6,6,10,3
20463,4,228,28,2,6,7,11,3
20464,4,228,28,2,6,8,13,4
20465,4,228,28,2,6,9,20,6
20466,5,228,28,2,6,1,7,2
20467,5,228,28,2,6,2,6,2
20468,5,228,28,2,6,3,10,3
20469,5,228,28,2,6,4,16,5
20470,5,228,28,2,6,5,9,3
20471,5,228,28,2,6,6,13,4
20472,5,228,28,2,6,7,16,5
20473,5,228,28,2,6,8,20,6
20474,5,228,28,2,6,9,16,5
20475,6,228,28,2,6,1,4,1
20476,6,228,28,2,6,2,17,5
20477,6,228,28,2,6,3,1,1
20478,6,228,28,2,6,4,1,1
20479,6,228,28,2,6,5,12,4
20480,6,228,28,2,6,6,16,5
20481,6,228,28,2,6,7,8,2
20482,6,228,28,2,6,8,8,2
20483,6,228,28,2,6,9,10,3
20484,7,228,28,2,6,1,2,1
20485,7,228,28,2,6,2,14,4
20486,7,228,28,2,6,3,13,4
20487,7,228,28,2,6,4,5,2
20488,7,228,28,2,6,5,20,6
20489,7,228,28,2,6,6,15,5
20490,7,228,28,2,6,7,14,4
20491,7,228,28,2,6,8,11,3
20492,7,228,28,2,6,9,17,5
20493,8,228,28,2,6,1,12,4
20494,8,228,28,2,6,2,11,3
20495,8,228,28,2,6,3,2,1
20496,8,228,28,2,6,4,1,1
20497,8,228,28,2,6,5,1,1
20498,8,228,28,2,6,6,9,3
20499,8,228,28,2,6,7,17,5
20500,8,228,28,2,6,8,20,6
20501,8,228,28,2,6,9,13,4
20502,9,228,28,2,6,1,14,4
20503,9,228,28,2,6,2,7,2
20504,9,228,28,2,6,3,17,5
20505,9,228,28,2,6,4,12,4
20506,9,228,28,2,6,5,13,4
20507,9,228,28,2,6,6,1,1
20508,9,228,28,2,6,7,16,5
20509,9,228,28,2,6,8,7,2
20510,9,228,28,2,6,9,16,5
20511,10,228,28,2,6,1,8,2
20512,10,228,28,2,6,2,14,4
20513,10,228,28,2,6,3,5,2
20514,10,228,28,2,6,4,13,4
20515,10,228,28,2,6,5,15,5
20516,10,228,28,2,6,6,9,3
