"days,user_id,age,gender,location,timeslot,gameid,gener"
"4,106,28,1,1,1,14,4"
"4,106,28,1,1,2,12,4"
"4,106,28,1,1,3,3,1"
"4,106,28,1,1,4,16,5"
"4,106,28,1,1,5,8,2"
"4,106,28,1,1,6,17,5"
"4,106,28,1,1,7,14,4"
"4,106,28,1,1,8,3,1"
"4,106,28,1,1,9,4,1"
"5,106,28,1,1,1,16,5"
"5,106,28,1,1,2,9,3"
"5,106,28,1,1,3,17,5"
"5,106,28,1,1,4,2,1"
"5,106,28,1,1,5,9,3"
"5,106,28,1,1,6,14,4"
"5,106,28,1,1,7,16,5"
"5,106,28,1,1,8,4,1"
"5,106,28,1,1,9,18,6"
"6,106,28,1,1,1,9,3"
"6,106,28,1,1,2,3,1"
"6,106,28,1,1,3,9,3"
"6,106,28,1,1,4,13,4"
"6,106,28,1,1,5,12,4"
"6,106,28,1,1,6,5,2"
"6,106,28,1,1,7,19,6"
"6,106,28,1,1,8,3,1"
"6,106,28,1,1,9,16,5"
"7,106,28,1,1,1,9,3"
"7,106,28,1,1,2,16,5"
"7,106,28,1,1,3,9,3"
"7,106,28,1,1,4,15,5"
"7,106,28,1,1,5,20,6"
"7,106,28,1,1,6,12,4"
"7,106,28,1,1,7,20,6"
"7,106,28,1,1,8,3,1"
"7,106,28,1,1,9,8,2"
"8,106,28,1,1,1,16,5"
"8,106,28,1,1,2,14,4"
"8,106,28,1,1,3,11,3"
"8,106,28,1,1,4,6,2"
"8,106,28,1,1,5,19,6"
"8,106,28,1,1,6,19,6"
"8,106,28,1,1,7,2,1"
"8,106,28,1,1,8,17,5"
"8,106,28,1,1,9,11,3"
"9,106,28,1,1,1,1,1"
"9,106,28,1,1,2,2,1"
"9,106,28,1,1,3,10,3"
"9,106,28,1,1,4,10,3"
"9,106,28,1,1,5,19,6"
"9,106,28,1,1,6,2,1"
"9,106,28,1,1,7,18,6"
"9,106,28,1,1,8,2,1"
"9,106,28,1,1,9,1,1"
"10,106,28,1,1,1,6,2"
"10,106,28,1,1,2,18,6"
"10,106,28,1,1,3,4,1"
"10,106,28,1,1,4,10,3"
"10,106,28,1,1,5,20,6"
"10,106,28,1,1,6,8,2"
"10,106,28,1,1,7,13,4"
"10,106,28,1,1,8,8,2"
"10,106,28,1,1,9,1,1"
"1,107,23,2,16,1,20,6"
"1,107,23,2,16,2,18,6"
"1,107,23,2,16,3,4,1"
"1,107,23,2,16,4,14,4"
"1,107,23,2,16,5,6,2"
"1,107,23,2,16,6,8,2"
"1,107,23,2,16,7,12,4"
"1,107,23,2,16,8,17,5"
"1,107,23,2,16,9,3,1"
"2,107,23,2,16,1,12,4"
"2,107,23,2,16,2,15,5"
"2,107,23,2,16,3,7,2"
"2,107,23,2,16,4,10,3"
"2,107,23,2,16,5,15,5"
"2,107,23,2,16,6,12,4"
"2,107,23,2,16,7,5,2"
"2,107,23,2,16,8,10,3"
"2,107,23,2,16,9,13,4"
"3,107,23,2,16,1,10,3"
"3,107,23,2,16,2,3,1"
"3,107,23,2,16,3,5,2"
"3,107,23,2,16,4,18,6"
"3,107,23,2,16,5,10,3"
"3,107,23,2,16,6,3,1"
"3,107,23,2,16,7,16,5"
"3,107,23,2,16,8,17,5"
"3,107,23,2,16,9,18,6"
"4,107,23,2,16,1,1,1"
"4,107,23,2,16,2,17,5"
"4,107,23,2,16,3,11,3"
"4,107,23,2,16,4,6,2"
"4,107,23,2,16,5,9,3"
"4,107,23,2,16,6,9,3"
"4,107,23,2,16,7,6,2"
"4,107,23,2,16,8,3,1"
"4,107,23,2,16,9,1,1"
"5,107,23,2,16,1,11,3"
"5,107,23,2,16,2,3,1"
"5,107,23,2,16,3,2,1"
"5,107,23,2,16,4,8,2"
"5,107,23,2,16,5,12,4"
"5,107,23,2,16,6,9,3"
"5,107,23,2,16,7,13,4"
"5,107,23,2,16,8,14,4"
"5,107,23,2,16,9,15,5"
"6,107,23,2,16,1,5,2"
"6,107,23,2,16,2,19,6"
"6,107,23,2,16,3,5,2"
"6,107,23,2,16,4,6,2"
"6,107,23,2,16,5,16,5"
"6,107,23,2,16,6,11,3"
"6,107,23,2,16,7,4,1"
"6,107,23,2,16,8,13,4"
"6,107,23,2,16,9,7,2"
"7,107,23,2,16,1,12,4"
"7,107,23,2,16,2,19,6"
"7,107,23,2,16,3,14,4"
"7,107,23,2,16,4,5,2"
"7,107,23,2,16,5,1,1"
"7,107,23,2,16,6,4,1"
"7,107,23,2,16,7,1,1"
"7,107,23,2,16,8,16,5"
"7,107,23,2,16,9,11,3"
"8,107,23,2,16,1,6,2"
"8,107,23,2,16,2,7,2"
"8,107,23,2,16,3,14,4"
"8,107,23,2,16,4,15,5"
"8,107,23,2,16,5,14,4"
"8,107,23,2,16,6,12,4"
"8,107,23,2,16,7,18,6"
"8,107,23,2,16,8,11,3"
"8,107,23,2,16,9,10,3"
"9,107,23,2,16,1,17,5"
"9,107,23,2,16,2,16,5"
"9,107,23,2,16,3,3,1"
"9,107,23,2,16,4,3,1"
"9,107,23,2,16,5,13,4"
"9,107,23,2,16,6,17,5"
"9,107,23,2,16,7,11,3"
"9,107,23,2,16,8,18,6"
"9,107,23,2,16,9,6,2"
"10,107,23,2,16,1,15,5"
"10,107,23,2,16,2,1,1"
"10,107,23,2,16,3,15,5"
"10,107,23,2,16,4,19,6"
"10,107,23,2,16,5,17,5"
"10,107,23,2,16,6,15,5"
"10,107,23,2,16,7,14,4"
"10,107,23,2,16,8,7,2"
"10,107,23,2,16,9,18,6"
"1,108,22,1,11,1,2,1"
"1,108,22,1,11,2,15,5"
"1,108,22,1,11,3,11,3"
"1,108,22,1,11,4,14,4"
"1,108,22,1,11,5,5,2"
"1,108,22,1,11,6,9,3"
"1,108,22,1,11,7,12,4"
"1,108,22,1,11,8,8,2"
"1,108,22,1,11,9,5,2"
"2,108,22,1,11,1,4,1"
"2,108,22,1,11,2,1,1"
"2,108,22,1,11,3,2,1"
"2,108,22,1,11,4,7,2"
"2,108,22,1,11,5,6,2"
"2,108,22,1,11,6,6,2"
"2,108,22,1,11,7,4,1"
"2,108,22,1,11,8,12,4"
"2,108,22,1,11,9,20,6"
"3,108,22,1,11,1,6,2"
"3,108,22,1,11,2,19,6"
"3,108,22,1,11,3,9,3"
"3,108,22,1,11,4,11,3"
"3,108,22,1,11,5,1,1"
"3,108,22,1,11,6,5,2"
"3,108,22,1,11,7,17,5"
"3,108,22,1,11,8,15,5"
"3,108,22,1,11,9,13,4"
"4,108,22,1,11,1,15,5"
"4,108,22,1,11,2,6,2"
"4,108,22,1,11,3,13,4"
"4,108,22,1,11,4,5,2"
"4,108,22,1,11,5,6,2"
"4,108,22,1,11,6,17,5"
"4,108,22,1,11,7,8,2"
"4,108,22,1,11,8,7,2"
"4,108,22,1,11,9,1,1"
"5,108,22,1,11,1,5,2"
"5,108,22,1,11,2,1,1"
"5,108,22,1,11,3,15,5"
"5,108,22,1,11,4,5,2"
"5,108,22,1,11,5,1,1"
"5,108,22,1,11,6,7,2"
"5,108,22,1,11,7,5,2"
"5,108,22,1,11,8,13,4"
"5,108,22,1,11,9,9,3"
"6,108,22,1,11,1,2,1"
"6,108,22,1,11,2,7,2"
"6,108,22,1,11,3,14,4"
"6,108,22,1,11,4,7,2"
"6,108,22,1,11,5,7,2"
"6,108,22,1,11,6,15,5"
"6,108,22,1,11,7,1,1"
"6,108,22,1,11,8,12,4"
"6,108,22,1,11,9,20,6"
"7,108,22,1,11,1,8,2"
"7,108,22,1,11,2,12,4"
"7,108,22,1,11,3,11,3"
"7,108,22,1,11,4,18,6"
"7,108,22,1,11,5,3,1"
"7,108,22,1,11,6,8,2"
"7,108,22,1,11,7,9,3"
"7,108,22,1,11,8,4,1"
"7,108,22,1,11,9,8,2"
"8,108,22,1,11,1,8,2"
"8,108,22,1,11,2,10,3"
"8,108,22,1,11,3,19,6"
"8,108,22,1,11,4,14,4"
"8,108,22,1,11,5,19,6"
"8,108,22,1,11,6,20,6"
"8,108,22,1,11,7,13,4"
"8,108,22,1,11,8,7,2"
"8,108,22,1,11,9,4,1"
"9,108,22,1,11,1,2,1"
"9,108,22,1,11,2,2,1"
"9,108,22,1,11,3,5,2"
"9,108,22,1,11,4,7,2"
"9,108,22,1,11,5,8,2"
"9,108,22,1,11,6,3,1"
"9,108,22,1,11,7,16,5"
"9,108,22,1,11,8,18,6"
"9,108,22,1,11,9,12,4"
"10,108,22,1,11,1,3,1"
"10,108,22,1,11,2,17,5"
"10,108,22,1,11,3,18,6"
"10,108,22,1,11,4,1,1"
"10,108,22,1,11,5,3,1"
"10,108,22,1,11,6,15,5"
"10,108,22,1,11,7,7,2"
"10,108,22,1,11,8,19,6"
"10,108,22,1,11,9,8,2"
"1,109,24,3,13,1,11,3"
"1,109,24,3,13,2,6,2"
"1,109,24,3,13,3,12,4"
"1,109,24,3,13,4,11,3"
"1,109,24,3,13,5,1,1"
"1,109,24,3,13,6,15,5"
"1,109,24,3,13,7,5,2"
"1,109,24,3,13,8,5,2"
"1,109,24,3,13,9,11,3"
"2,109,24,3,13,1,12,4"
"2,109,24,3,13,2,9,3"
"2,109,24,3,13,3,13,4"
"2,109,24,3,13,4,15,5"
"2,109,24,3,13,5,12,4"
"2,109,24,3,13,6,9,3"
"2,109,24,3,13,7,5,2"
"2,109,24,3,13,8,20,6"
"2,109,24,3,13,9,6,2"
"3,109,24,3,13,1,14,4"
"3,109,24,3,13,2,16,5"
"3,109,24,3,13,3,16,5"
"3,109,24,3,13,4,1,1"
"3,109,24,3,13,5,12,4"
"3,109,24,3,13,6,2,1"
"3,109,24,3,13,7,6,2"
"3,109,24,3,13,8,1,1"
"3,109,24,3,13,9,13,4"
"4,109,24,3,13,1,10,3"
"4,109,24,3,13,2,9,3"
"4,109,24,3,13,3,1,1"
"4,109,24,3,13,4,2,1"
"4,109,24,3,13,5,2,1"
"4,109,24,3,13,6,3,1"
"4,109,24,3,13,7,11,3"
"4,109,24,3,13,8,7,2"
"4,109,24,3,13,9,3,1"
"5,109,24,3,13,1,11,3"
"5,109,24,3,13,2,12,4"
"5,109,24,3,13,3,17,5"
"5,109,24,3,13,4,8,2"
"5,109,24,3,13,5,17,5"
"5,109,24,3,13,6,14,4"
"5,109,24,3,13,7,20,6"
"5,109,24,3,13,8,5,2"
"5,109,24,3,13,9,13,4"
"6,109,24,3,13,1,7,2"
"6,109,24,3,13,2,3,1"
"6,109,24,3,13,3,14,4"
"6,109,24,3,13,4,12,4"
"6,109,24,3,13,5,9,3"
"6,109,24,3,13,6,4,1"
"6,109,24,3,13,7,16,5"
"6,109,24,3,13,8,5,2"
"6,109,24,3,13,9,15,5"
"7,109,24,3,13,1,7,2"
"7,109,24,3,13,2,13,4"
"7,109,24,3,13,3,20,6"
"7,109,24,3,13,4,18,6"
"7,109,24,3,13,5,17,5"
"7,109,24,3,13,6,20,6"
"7,109,24,3,13,7,17,5"
"7,109,24,3,13,8,8,2"
"7,109,24,3,13,9,3,1"
"8,109,24,3,13,1,18,6"
"8,109,24,3,13,2,2,1"
"8,109,24,3,13,3,12,4"
"8,109,24,3,13,4,3,1"
"8,109,24,3,13,5,12,4"
"8,109,24,3,13,6,2,1"
"8,109,24,3,13,7,14,4"
"8,109,24,3,13,8,13,4"
"8,109,24,3,13,9,15,5"
"9,109,24,3,13,1,7,2"
"9,109,24,3,13,2,2,1"
"9,109,24,3,13,3,10,3"
"9,109,24,3,13,4,18,6"
"9,109,24,3,13,5,17,5"
"9,109,24,3,13,6,9,3"
"9,109,24,3,13,7,18,6"
"9,109,24,3,13,8,2,1"
"9,109,24,3,13,9,20,6"
"10,109,24,3,13,1,4,1"
"10,109,24,3,13,2,20,6"
"10,109,24,3,13,3,10,3"
"10,109,24,3,13,4,9,3"
"10,109,24,3,13,5,11,3"
"10,109,24,3,13,6,8,2"
"10,109,24,3,13,7,13,4"
"10,109,24,3,13,8,19,6"
"10,109,24,3,13,9,8,2"
"1,110,29,3,7,1,10,3"
"1,110,29,3,7,2,8,2"
"1,110,29,3,7,3,13,4"
"1,110,29,3,7,4,16,5"
"1,110,29,3,7,5,11,3"
"1,110,29,3,7,6,19,6"
"1,110,29,3,7,7,6,2"
"1,110,29,3,7,8,4,1"
"1,110,29,3,7,9,8,2"
"2,110,29,3,7,1,11,3"
"2,110,29,3,7,2,13,4"
"2,110,29,3,7,3,2,1"
"2,110,29,3,7,4,1,1"
"2,110,29,3,7,5,10,3"
"2,110,29,3,7,6,1,1"
"2,110,29,3,7,7,19,6"
"2,110,29,3,7,8,5,2"
"2,110,29,3,7,9,12,4"
"3,110,29,3,7,1,10,3"
"3,110,29,3,7,2,13,4"
"3,110,29,3,7,3,16,5"
"3,110,29,3,7,4,11,3"
"3,110,29,3,7,5,9,3"
"3,110,29,3,7,6,7,2"
"3,110,29,3,7,7,9,3"
"3,110,29,3,7,8,12,4"
"3,110,29,3,7,9,13,4"
"4,110,29,3,7,1,19,6"
"4,110,29,3,7,2,11,3"
"4,110,29,3,7,3,16,5"
"4,110,29,3,7,4,17,5"
"4,110,29,3,7,5,19,6"
"4,110,29,3,7,6,9,3"
"4,110,29,3,7,7,3,1"
"4,110,29,3,7,8,14,4"
"4,110,29,3,7,9,16,5"
"5,110,29,3,7,1,13,4"
"5,110,29,3,7,2,5,2"
"5,110,29,3,7,3,10,3"
"5,110,29,3,7,4,16,5"
"5,110,29,3,7,5,12,4"
"5,110,29,3,7,6,6,2"
"5,110,29,3,7,7,16,5"
"5,110,29,3,7,8,12,4"
"5,110,29,3,7,9,9,3"
"6,110,29,3,7,1,4,1"
"6,110,29,3,7,2,18,6"
"6,110,29,3,7,3,10,3"
"6,110,29,3,7,4,12,4"
"6,110,29,3,7,5,17,5"
"6,110,29,3,7,6,18,6"
"6,110,29,3,7,7,12,4"
"6,110,29,3,7,8,6,2"
"6,110,29,3,7,9,9,3"
"7,110,29,3,7,1,12,4"
"7,110,29,3,7,2,2,1"
"7,110,29,3,7,3,7,2"
"7,110,29,3,7,4,19,6"
"7,110,29,3,7,5,2,1"
"7,110,29,3,7,6,10,3"
"7,110,29,3,7,7,19,6"
"7,110,29,3,7,8,14,4"
"7,110,29,3,7,9,1,1"
"8,110,29,3,7,1,6,2"
"8,110,29,3,7,2,1,1"
"8,110,29,3,7,3,5,2"
"8,110,29,3,7,4,16,5"
"8,110,29,3,7,5,6,2"
"8,110,29,3,7,6,15,5"
"8,110,29,3,7,7,7,2"
"8,110,29,3,7,8,13,4"
"8,110,29,3,7,9,19,6"
"9,110,29,3,7,1,6,2"
"9,110,29,3,7,2,1,1"
"9,110,29,3,7,3,1,1"
"9,110,29,3,7,4,5,2"
"9,110,29,3,7,5,17,5"
"9,110,29,3,7,6,20,6"
"9,110,29,3,7,7,20,6"
"9,110,29,3,7,8,10,3"
"9,110,29,3,7,9,2,1"
"10,110,29,3,7,1,4,1"
"10,110,29,3,7,2,13,4"
"10,110,29,3,7,3,3,1"
"10,110,29,3,7,4,5,2"
"10,110,29,3,7,5,10,3"
"10,110,29,3,7,6,7,2"
"10,110,29,3,7,7,16,5"
"10,110,29,3,7,8,6,2"
"10,110,29,3,7,9,16,5"
"1,111,21,2,1,1,7,2"
"1,111,21,2,1,2,17,5"
"1,111,21,2,1,3,1,1"
"1,111,21,2,1,4,16,5"
"1,111,21,2,1,5,3,1"
"1,111,21,2,1,6,7,2"
"1,111,21,2,1,7,14,4"
"1,111,21,2,1,8,3,1"
"1,111,21,2,1,9,10,3"
"2,111,21,2,1,1,15,5"
"2,111,21,2,1,2,14,4"
"2,111,21,2,1,3,9,3"
"2,111,21,2,1,4,11,3"
"2,111,21,2,1,5,12,4"
"2,111,21,2,1,6,7,2"
"2,111,21,2,1,7,2,1"
"2,111,21,2,1,8,6,2"
"2,111,21,2,1,9,9,3"
"3,111,21,2,1,1,11,3"
"3,111,21,2,1,2,11,3"
"3,111,21,2,1,3,12,4"
"3,111,21,2,1,4,5,2"
"3,111,21,2,1,5,11,3"
"3,111,21,2,1,6,13,4"
"3,111,21,2,1,7,7,2"
"3,111,21,2,1,8,13,4"
"3,111,21,2,1,9,6,2"
"4,111,21,2,1,1,17,5"
"4,111,21,2,1,2,9,3"
"4,111,21,2,1,3,18,6"
"4,111,21,2,1,4,5,2"
"4,111,21,2,1,5,17,5"
"4,111,21,2,1,6,6,2"
"4,111,21,2,1,7,18,6"
"4,111,21,2,1,8,15,5"
"4,111,21,2,1,9,17,5"
"5,111,21,2,1,1,12,4"
"5,111,21,2,1,2,14,4"
"5,111,21,2,1,3,13,4"
"5,111,21,2,1,4,3,1"
"5,111,21,2,1,5,3,1"
"5,111,21,2,1,6,15,5"
"5,111,21,2,1,7,4,1"
"5,111,21,2,1,8,9,3"
"5,111,21,2,1,9,9,3"
"6,111,21,2,1,1,13,4"
"6,111,21,2,1,2,7,2"
"6,111,21,2,1,3,16,5"
"6,111,21,2,1,4,5,2"
"6,111,21,2,1,5,6,2"
"6,111,21,2,1,6,9,3"
"6,111,21,2,1,7,17,5"
"6,111,21,2,1,8,5,2"
"6,111,21,2,1,9,14,4"
"7,111,21,2,1,1,14,4"
"7,111,21,2,1,2,11,3"
"7,111,21,2,1,3,10,3"
"7,111,21,2,1,4,7,2"
"7,111,21,2,1,5,16,5"
"7,111,21,2,1,6,17,5"
"7,111,21,2,1,7,12,4"
"7,111,21,2,1,8,13,4"
"7,111,21,2,1,9,9,3"
"8,111,21,2,1,1,16,5"
"8,111,21,2,1,2,18,6"
"8,111,21,2,1,3,19,6"
"8,111,21,2,1,4,20,6"
"8,111,21,2,1,5,20,6"
"8,111,21,2,1,6,13,4"
"8,111,21,2,1,7,9,3"
"8,111,21,2,1,8,3,1"
"8,111,21,2,1,9,2,1"
"9,111,21,2,1,1,7,2"
"9,111,21,2,1,2,19,6"
"9,111,21,2,1,3,1,1"
"9,111,21,2,1,4,20,6"
"9,111,21,2,1,5,4,1"
"9,111,21,2,1,6,19,6"
"9,111,21,2,1,7,10,3"
"9,111,21,2,1,8,7,2"
"9,111,21,2,1,9,18,6"
"10,111,21,2,1,1,16,5"
"10,111,21,2,1,2,4,1"
"10,111,21,2,1,3,17,5"
"10,111,21,2,1,4,17,5"
"10,111,21,2,1,5,17,5"
"10,111,21,2,1,6,12,4"
"10,111,21,2,1,7,2,1"
"10,111,21,2,1,8,3,1"
"10,111,21,2,1,9,9,3"
"1,112,21,2,20,1,4,1"
"1,112,21,2,20,2,16,5"
"1,112,21,2,20,3,13,4"
"1,112,21,2,20,4,20,6"
"1,112,21,2,20,5,10,3"
"1,112,21,2,20,6,17,5"
"1,112,21,2,20,7,12,4"
"1,112,21,2,20,8,1,1"
"1,112,21,2,20,9,14,4"
"2,112,21,2,20,1,10,3"
"2,112,21,2,20,2,9,3"
"2,112,21,2,20,3,17,5"
"2,112,21,2,20,4,13,4"
"2,112,21,2,20,5,3,1"
"2,112,21,2,20,6,7,2"
"2,112,21,2,20,7,5,2"
"2,112,21,2,20,8,17,5"
"2,112,21,2,20,9,20,6"
"3,112,21,2,20,1,11,3"
"3,112,21,2,20,2,2,1"
"3,112,21,2,20,3,9,3"
"3,112,21,2,20,4,13,4"
"3,112,21,2,20,5,12,4"
"3,112,21,2,20,6,15,5"
"3,112,21,2,20,7,17,5"
"3,112,21,2,20,8,14,4"
"3,112,21,2,20,9,15,5"
"4,112,21,2,20,1,18,6"
"4,112,21,2,20,2,11,3"
"4,112,21,2,20,3,14,4"
"4,112,21,2,20,4,11,3"
"4,112,21,2,20,5,1,1"
"4,112,21,2,20,6,2,1"
"4,112,21,2,20,7,15,5"
"4,112,21,2,20,8,3,1"
"4,112,21,2,20,9,5,2"
"5,112,21,2,20,1,6,2"
"5,112,21,2,20,2,18,6"
"5,112,21,2,20,3,15,5"
"5,112,21,2,20,4,12,4"
"5,112,21,2,20,5,7,2"
"5,112,21,2,20,6,20,6"
"5,112,21,2,20,7,15,5"
"5,112,21,2,20,8,8,2"
"5,112,21,2,20,9,1,1"
"6,112,21,2,20,1,20,6"
"6,112,21,2,20,2,6,2"
"6,112,21,2,20,3,12,4"
"6,112,21,2,20,4,12,4"
"6,112,21,2,20,5,13,4"
"6,112,21,2,20,6,13,4"
"6,112,21,2,20,7,18,6"
"6,112,21,2,20,8,15,5"
"6,112,21,2,20,9,16,5"
"7,112,21,2,20,1,5,2"
"7,112,21,2,20,2,10,3"
"7,112,21,2,20,3,9,3"
"7,112,21,2,20,4,6,2"
"7,112,21,2,20,5,8,2"
"7,112,21,2,20,6,1,1"
"7,112,21,2,20,7,20,6"
"7,112,21,2,20,8,7,2"
"7,112,21,2,20,9,18,6"
"8,112,21,2,20,1,13,4"
"8,112,21,2,20,2,19,6"
"8,112,21,2,20,3,10,3"
"8,112,21,2,20,4,20,6"
"8,112,21,2,20,5,3,1"
"8,112,21,2,20,6,1,1"
"8,112,21,2,20,7,5,2"
"8,112,21,2,20,8,16,5"
"8,112,21,2,20,9,14,4"
"9,112,21,2,20,1,3,1"
"9,112,21,2,20,2,3,1"
"9,112,21,2,20,3,12,4"
"9,112,21,2,20,4,1,1"
"9,112,21,2,20,5,10,3"
"9,112,21,2,20,6,9,3"
"9,112,21,2,20,7,3,1"
"9,112,21,2,20,8,8,2"
"9,112,21,2,20,9,2,1"
"10,112,21,2,20,1,20,6"
"10,112,21,2,20,2,5,2"
"10,112,21,2,20,3,18,6"
"10,112,21,2,20,4,14,4"
"10,112,21,2,20,5,12,4"
"10,112,21,2,20,6,12,4"
"10,112,21,2,20,7,8,2"
"10,112,21,2,20,8,19,6"
"10,112,21,2,20,9,3,1"
"1,113,30,2,7,1,16,5"
"1,113,30,2,7,2,6,2"
"1,113,30,2,7,3,7,2"
"1,113,30,2,7,4,8,2"
"1,113,30,2,7,5,3,1"
"1,113,30,2,7,6,4,1"
"1,113,30,2,7,7,19,6"
"1,113,30,2,7,8,3,1"
"1,113,30,2,7,9,8,2"
"2,113,30,2,7,1,9,3"
"2,113,30,2,7,2,1,1"
"2,113,30,2,7,3,7,2"
"2,113,30,2,7,4,18,6"
"2,113,30,2,7,5,7,2"
"2,113,30,2,7,6,9,3"
"2,113,30,2,7,7,11,3"
"2,113,30,2,7,8,15,5"
"2,113,30,2,7,9,10,3"
"3,113,30,2,7,1,4,1"
"3,113,30,2,7,2,11,3"
"3,113,30,2,7,3,20,6"
"3,113,30,2,7,4,12,4"
"3,113,30,2,7,5,13,4"
"3,113,30,2,7,6,4,1"
"3,113,30,2,7,7,12,4"
"3,113,30,2,7,8,6,2"
"3,113,30,2,7,9,17,5"
"4,113,30,2,7,1,7,2"
"4,113,30,2,7,2,16,5"
"4,113,30,2,7,3,14,4"
"4,113,30,2,7,4,8,2"
"4,113,30,2,7,5,8,2"
"4,113,30,2,7,6,6,2"
"4,113,30,2,7,7,12,4"
"4,113,30,2,7,8,19,6"
"4,113,30,2,7,9,17,5"
"5,113,30,2,7,1,6,2"
"5,113,30,2,7,2,10,3"
"5,113,30,2,7,3,6,2"
"5,113,30,2,7,4,17,5"
"5,113,30,2,7,5,16,5"
"5,113,30,2,7,6,1,1"
"5,113,30,2,7,7,19,6"
"5,113,30,2,7,8,10,3"
"5,113,30,2,7,9,5,2"
"6,113,30,2,7,1,17,5"
"6,113,30,2,7,2,9,3"
"6,113,30,2,7,3,2,1"
"6,113,30,2,7,4,2,1"
"6,113,30,2,7,5,13,4"
"6,113,30,2,7,6,14,4"
"6,113,30,2,7,7,4,1"
"6,113,30,2,7,8,2,1"
"6,113,30,2,7,9,15,5"
"7,113,30,2,7,1,20,6"
"7,113,30,2,7,2,5,2"
"7,113,30,2,7,3,1,1"
"7,113,30,2,7,4,19,6"
"7,113,30,2,7,5,15,5"
"7,113,30,2,7,6,5,2"
"7,113,30,2,7,7,4,1"
"7,113,30,2,7,8,9,3"
"7,113,30,2,7,9,14,4"
"8,113,30,2,7,1,10,3"
"8,113,30,2,7,2,9,3"
"8,113,30,2,7,3,2,1"
"8,113,30,2,7,4,8,2"
"8,113,30,2,7,5,20,6"
"8,113,30,2,7,6,14,4"
"8,113,30,2,7,7,17,5"
"8,113,30,2,7,8,17,5"
"8,113,30,2,7,9,14,4"
"9,113,30,2,7,1,18,6"
"9,113,30,2,7,2,13,4"
"9,113,30,2,7,3,10,3"
"9,113,30,2,7,4,8,2"
"9,113,30,2,7,5,16,5"
"9,113,30,2,7,6,13,4"
"9,113,30,2,7,7,4,1"
"9,113,30,2,7,8,14,4"
"9,113,30,2,7,9,11,3"
"10,113,30,2,7,1,17,5"
"10,113,30,2,7,2,17,5"
"10,113,30,2,7,3,16,5"
"10,113,30,2,7,4,18,6"
"10,113,30,2,7,5,2,1"
"10,113,30,2,7,6,15,5"
"10,113,30,2,7,7,5,2"
"10,113,30,2,7,8,1,1"
"10,113,30,2,7,9,19,6"
"1,114,21,3,15,1,7,2"
"1,114,21,3,15,2,4,1"
"1,114,21,3,15,3,1,1"
"1,114,21,3,15,4,18,6"
"1,114,21,3,15,5,13,4"
"1,114,21,3,15,6,17,5"
"1,114,21,3,15,7,1,1"
"1,114,21,3,15,8,2,1"
"1,114,21,3,15,9,16,5"
"2,114,21,3,15,1,12,4"
"2,114,21,3,15,2,17,5"
"2,114,21,3,15,3,11,3"
"2,114,21,3,15,4,18,6"
"2,114,21,3,15,5,2,1"
"2,114,21,3,15,6,6,2"
"2,114,21,3,15,7,18,6"
"2,114,21,3,15,8,6,2"
"2,114,21,3,15,9,12,4"
"3,114,21,3,15,1,1,1"
"3,114,21,3,15,2,5,2"
"3,114,21,3,15,3,16,5"
"3,114,21,3,15,4,9,3"
"3,114,21,3,15,5,20,6"
"3,114,21,3,15,6,12,4"
"3,114,21,3,15,7,17,5"
"3,114,21,3,15,8,19,6"
"3,114,21,3,15,9,17,5"
"4,114,21,3,15,1,11,3"
"4,114,21,3,15,2,8,2"
"4,114,21,3,15,3,2,1"
"4,114,21,3,15,4,5,2"
"4,114,21,3,15,5,3,1"
"4,114,21,3,15,6,11,3"
"4,114,21,3,15,7,13,4"
"4,114,21,3,15,8,8,2"
"4,114,21,3,15,9,17,5"
"5,114,21,3,15,1,11,3"
"5,114,21,3,15,2,2,1"
"5,114,21,3,15,3,16,5"
"5,114,21,3,15,4,18,6"
"5,114,21,3,15,5,6,2"
"5,114,21,3,15,6,14,4"
"5,114,21,3,15,7,14,4"
"5,114,21,3,15,8,18,6"
"5,114,21,3,15,9,2,1"
"6,114,21,3,15,1,4,1"
"6,114,21,3,15,2,16,5"
"6,114,21,3,15,3,6,2"
"6,114,21,3,15,4,16,5"
"6,114,21,3,15,5,7,2"
"6,114,21,3,15,6,7,2"
"6,114,21,3,15,7,9,3"
"6,114,21,3,15,8,20,6"
"6,114,21,3,15,9,11,3"
"7,114,21,3,15,1,13,4"
"7,114,21,3,15,2,3,1"
"7,114,21,3,15,3,17,5"
"7,114,21,3,15,4,7,2"
"7,114,21,3,15,5,8,2"
"7,114,21,3,15,6,10,3"
"7,114,21,3,15,7,8,2"
"7,114,21,3,15,8,10,3"
"7,114,21,3,15,9,17,5"
"8,114,21,3,15,1,19,6"
"8,114,21,3,15,2,10,3"
"8,114,21,3,15,3,15,5"
"8,114,21,3,15,4,16,5"
"8,114,21,3,15,5,12,4"
"8,114,21,3,15,6,1,1"
"8,114,21,3,15,7,3,1"
"8,114,21,3,15,8,13,4"
"8,114,21,3,15,9,20,6"
"9,114,21,3,15,1,5,2"
"9,114,21,3,15,2,14,4"
"9,114,21,3,15,3,17,5"
"9,114,21,3,15,4,18,6"
"9,114,21,3,15,5,8,2"
"9,114,21,3,15,6,11,3"
"9,114,21,3,15,7,5,2"
"9,114,21,3,15,8,10,3"
"9,114,21,3,15,9,18,6"
"10,114,21,3,15,1,1,1"
"10,114,21,3,15,2,7,2"
